id,displayName,score
player01076,Player 01076,47282
player01077,Player 01077,31045
player01078,Player 01078,81965
player01079,Player 01079,71490
player01080,Player 01080,87530
player01081,Player 01081,76852
player01082,Player 01082,78397
player01083,Player 01083,46649
player01084,Player 01084,38653
player01085,Player 01085,26077
player01086,Player 01086,65868
player01087,Player 01087,38499
player01088,Player 01088,75083
player01089,Player 01089,71042
player01090,Player 01090,2567
player01091,Player 01091,44798
player01092,Player 01092,17542
player01093,Player 01093,75674
player01094,Player 01094,77687
player01095,Player 01095,92234
player01096,Player 01096,91916
player01097,Player 01097,46860
player01098,Player 01098,97281
player01099,Player 01099,6055
player01100,Player 01100,83511
player01101,Player 01101,72598
player01102,Player 01102,55548
player01103,Player 01103,6453
player01104,Player 01104,62527
player01105,Player 01105,20292
player01106,Player 01106,53459
player01107,Player 01107,15796
player01108,Player 01108,64139
player01109,Player 01109,64640
player01110,Player 01110,41603
player01111,Player 01111,72269
player01112,Player 01112,9803
player01113,Player 01113,59000
player01114,Player 01114,4354
player01115,Player 01115,52683
player01116,Player 01116,71265
player01117,Player 01117,30275
player01118,Player 01118,70277
player01119,Player 01119,34621
player01120,Player 01120,71399
player01121,Player 01121,60553
player01122,Player 01122,3814
player01123,Player 01123,76449
player01124,Player 01124,92723
player01125,Player 01125,40792
player01126,Player 01126,56569
player01127,Player 01127,14845
player01128,Player 01128,92461
player01129,Player 01129,53
player01130,Player 01130,60760
player01131,Player 01131,9860
player01132,Player 01132,90347
player01133,Player 01133,15255
player01134,Player 01134,28538
player01135,Player 01135,24818
player01136,Player 01136,78959
player01137,Player 01137,20047
player01138,Player 01138,70800
player01139,Player 01139,20946
player01140,Player 01140,2535
player01141,Player 01141,44966
player01142,Player 01142,66673
player01143,Player 01143,4850
player01144,Player 01144,85585
player01145,Player 01145,25705
player01146,Player 01146,35117
player01147,Player 01147,57558
player01148,Player 01148,29781
player01149,Player 01149,10533
player01150,Player 01150,21406
player01151,Player 01151,54345
player01152,Player 01152,8637
player01153,Player 01153,18047
player01154,Player 01154,23052
player01155,Player 01155,77427
player01156,Player 01156,92782
player01157,Player 01157,92404
player01158,Player 01158,3589
player01159,Player 01159,24963
player01160,Player 01160,12397
player01161,Player 01161,45583
player01162,Player 01162,23291
player01163,Player 01163,18806
player01164,Player 01164,25648
player01165,Player 01165,85313
player01166,Player 01166,89904
player01167,Player 01167,80160
player01168,Player 01168,54691
player01169,Player 01169,2446
player01170,Player 01170,36731
player01171,Player 01171,82251
player01172,Player 01172,84270
player01173,Player 01173,21954
player01174,Player 01174,36352
player01175,Player 01175,96138
player01176,Player 01176,94482
player01177,Player 01177,23689
player01178,Player 01178,13696
player01179,Player 01179,94905
player01180,Player 01180,71792
player01181,Player 01181,42341
player01182,Player 01182,52701
player01183,Player 01183,38115
player01184,Player 01184,52359
player01185,Player 01185,31448
player01186,Player 01186,20629
player01187,Player 01187,78276
player01188,Player 01188,92218
player01189,Player 01189,53336
player01190,Player 01190,15199
player01191,Player 01191,34186
player01192,Player 01192,84248
player01193,Player 01193,75839
player01194,Player 01194,47527
player01195,Player 01195,63171
player01196,Player 01196,53079
player01197,Player 01197,60487
player01198,Player 01198,36266
player01199,Player 01199,51745
player01200,Player 01200,57332
player01201,Player 01201,2252
player01202,Player 01202,70040
player01203,Player 01203,47122
player01204,Player 01204,54873
player01205,Player 01205,27054
player01206,Player 01206,20919
player01207,Player 01207,38872
player01208,Player 01208,74097
player01209,Player 01209,86264
player01210,Player 01210,1079
player01211,Player 01211,3001
player01212,Player 01212,52764
player01213,Player 01213,84397
player01214,Player 01214,85510
player01215,Player 01215,35320
player01216,Player 01216,79946
player01217,Player 01217,84931
player01218,Player 01218,69367
player01219,Player 01219,73299
player01220,Player 01220,15029
player01221,Player 01221,5155
player01222,Player 01222,80561
player01223,Player 01223,62459
player01224,Player 01224,84300
player01225,Player 01225,41975
player01226,Player 01226,89918
player01227,Player 01227,64449
player01228,Player 01228,62497
player01229,Player 01229,3856
player01230,Player 01230,74062
player01231,Player 01231,95598
player01232,Player 01232,80380
player01233,Player 01233,2613
player01234,Player 01234,86356
player01235,Player 01235,84430
player01236,Player 01236,81018
player01237,Player 01237,98737
player01238,Player 01238,63383
player01239,Player 01239,46302
player01240,Player 01240,93138
player01241,Player 01241,5281
player01242,Player 01242,41273
player01243,Player 01243,18175
player01244,Player 01244,24798
player01245,Player 01245,19526
player01246,Player 01246,28388
player01247,Player 01247,13632
player01248,Player 01248,3200
player01249,Player 01249,55801
player01250,Player 01250,15679
player01251,Player 01251,15599
player01252,Player 01252,83693
player01253,Player 01253,42747
player01254,Player 01254,40024
player01255,Player 01255,274
player01256,Player 01256,14291
player01257,Player 01257,35917
player01258,Player 01258,90770
player01259,Player 01259,91613
player01260,Player 01260,93470
player01261,Player 01261,73545
player01262,Player 01262,48489
player01263,Player 01263,11401
player01264,Player 01264,23889
player01265,Player 01265,77027
player01266,Player 01266,89766
player01267,Player 01267,43316
player01268,Player 01268,6689
player01269,Player 01269,89383
player01270,Player 01270,67891
player01271,Player 01271,79542
player01272,Player 01272,74457
player01273,Player 01273,13066
player01274,Player 01274,35783
player01275,Player 01275,38217
player01276,Player 01276,35013
player01277,Player 01277,78051
player01278,Player 01278,64526
player01279,Player 01279,87947
player01280,Player 01280,69680
player01281,Player 01281,51839
player01282,Player 01282,49593
player01283,Player 01283,41731
player01284,Player 01284,2231
player01285,Player 01285,17949
player01286,Player 01286,92538
player01287,Player 01287,65863
player01288,Player 01288,47789
player01289,Player 01289,63759
player01290,Player 01290,26034
player01291,Player 01291,94212
player01292,Player 01292,64394
player01293,Player 01293,26134
player01294,Player 01294,58667
player01295,Player 01295,48357
player01296,Player 01296,71693
player01297,Player 01297,5364
player01298,Player 01298,34158
player01299,Player 01299,65750
player01300,Player 01300,69322
player01301,Player 01301,35423
player01302,Player 01302,31853
player01303,Player 01303,17068
player01304,Player 01304,96548
player01305,Player 01305,39685
player01306,Player 01306,54286
player01307,Player 01307,617
player01308,Player 01308,35038
player01309,Player 01309,15936
player01310,Player 01310,73232
player01311,Player 01311,23310
player01312,Player 01312,14247
player01313,Player 01313,89733
player01314,Player 01314,59755
player01315,Player 01315,39140
player01316,Player 01316,67352
player01317,Player 01317,44712
player01318,Player 01318,44284
player01319,Player 01319,21106
player01320,Player 01320,94792
player01321,Player 01321,93538
player01322,Player 01322,20878
player01323,Player 01323,4178
player01324,Player 01324,77334
player01325,Player 01325,4154
player01326,Player 01326,3258
player01327,Player 01327,47021
player01328,Player 01328,27337
player01329,Player 01329,51312
player01330,Player 01330,77383
player01331,Player 01331,1459
player01332,Player 01332,84327
player01333,Player 01333,66256
player01334,Player 01334,76950
player01335,Player 01335,74294
player01336,Player 01336,65612
player01337,Player 01337,41143
player01338,Player 01338,98315
player01339,Player 01339,94224
player01340,Player 01340,91631
player01341,Player 01341,2961
player01342,Player 01342,66881
player01343,Player 01343,43600
player01344,Player 01344,87856
player01345,Player 01345,20735
player01346,Player 01346,67512
player01347,Player 01347,63158
player01348,Player 01348,60596
player01349,Player 01349,52998
player01350,Player 01350,11771
player01351,Player 01351,91163
player01352,Player 01352,99802
player01353,Player 01353,83766
player01354,Player 01354,6067
player01355,Player 01355,27189
player01356,Player 01356,70977
player01357,Player 01357,91687
player01358,Player 01358,8922
player01359,Player 01359,5357
player01360,Player 01360,86120
player01361,Player 01361,71043
player01362,Player 01362,87760
player01363,Player 01363,69417
player01364,Player 01364,68769
player01365,Player 01365,97029
player01366,Player 01366,78292
player01367,Player 01367,980
player01368,Player 01368,14607
player01369,Player 01369,36123
player01370,Player 01370,62131
player01371,Player 01371,76297
player01372,Player 01372,44100
player01373,Player 01373,56778
player01374,Player 01374,65181
player01375,Player 01375,33458
player01376,Player 01376,43576
player01377,Player 01377,62883
player01378,Player 01378,4268
player01379,Player 01379,10816
player01380,Player 01380,89854
player01381,Player 01381,17357
player01382,Player 01382,34195
player01383,Player 01383,93790
player01384,Player 01384,67708
player01385,Player 01385,25020
player01386,Player 01386,95965
player01387,Player 01387,68652
player01388,Player 01388,51658
player01389,Player 01389,39040
player01390,Player 01390,35451
player01391,Player 01391,21297
player01392,Player 01392,1961
player01393,Player 01393,41188
player01394,Player 01394,60460
player01395,Player 01395,51767
player01396,Player 01396,68112
player01397,Player 01397,84791
player01398,Player 01398,9500
player01399,Player 01399,28060
player01400,Player 01400,95654
player01401,Player 01401,9339
player01402,Player 01402,9587
player01403,Player 01403,52499
player01404,Player 01404,94264
player01405,Player 01405,3374
player01406,Player 01406,35292
player01407,Player 01407,5891
player01408,Player 01408,83160
player01409,Player 01409,47604
player01410,Player 01410,3527
player01411,Player 01411,59599
player01412,Player 01412,84742
player01413,Player 01413,49799
player01414,Player 01414,15445
player01415,Player 01415,21379
player01416,Player 01416,95903
player01417,Player 01417,81048
player01418,Player 01418,83871
player01419,Player 01419,67221
player01420,Player 01420,34512
player01421,Player 01421,61689
player01422,Player 01422,85526
player01423,Player 01423,63821
player01424,Player 01424,63063
player01425,Player 01425,41118
player01426,Player 01426,93427
player01427,Player 01427,10205
player01428,Player 01428,55731
player01429,Player 01429,38503
player01430,Player 01430,51488
player01431,Player 01431,58165
player01432,Player 01432,43867
player01433,Player 01433,70159
player01434,Player 01434,22087
player01435,Player 01435,63427
player01436,Player 01436,92045
player01437,Player 01437,80313
player01438,Player 01438,43743
player01439,Player 01439,89524
player01440,Player 01440,10511
player01441,Player 01441,41950
player01442,Player 01442,69383
player01443,Player 01443,51324
player01444,Player 01444,14866
player01445,Player 01445,60742
player01446,Player 01446,28231
player01447,Player 01447,63569
player01448,Player 01448,16342
player01449,Player 01449,76122
player01450,Player 01450,14628
player01451,Player 01451,79524
player01452,Player 01452,72522
player01453,Player 01453,36388
player01454,Player 01454,48715
player01455,Player 01455,32671
player01456,Player 01456,59406
